A,B,C,D,E,F,G,H,I,J,K
3.63312220875376,3.50854381486287,3.53430426781877,3.69087492344556,3.4268242391444,3.29764914992591,3.44141456764771,3.19481716508302,2.54381570824509,2.59749274617599,3.16777668427265
3.43015883967772,3.3296233192127,2.81276942709963,4.17148448995102,3.84788558483952,3.16916522155121,3.32057450871946,3.25396667465173,3.29636510218731,3.17203631051815,3.34693706238622
3.60563360767898,3.53982108653709,3.0853837524511,3.65815108156971,3.37871089381655,3.17153195267016,3.37144799052752,3.21445816027689,2.35095931674426,3.49611371375702,2.72253775458174
3.53184740432273,3.57022144109344,3.19897017761941,2.72778851002285,3.09021831503398,3.59066109190309,3.67967481318216,3.32014203525966,2.93822903790905,3.17613345498343,3.15654431498784
3.58283741396784,3.51968017889347,3.45291849338155,2.9339135428863,2.59026538413304,3.63344116506285,3.65655959520873,3.40981165928569,3.17297473902058,3.22250216044878,3.53864773552494
3.67609127792336,3.28481099661176,3.12873898401048,3.16330124365544,2.9612596317982,3.12419812188448,3.35552966290053,3.5549965691782,2.38069340013291,3.57038761250194,2.81789892510262
3.15946167100047,3.57870165736774,3.51173844398104,2.81493818284232,3.29256910119136,3.25501892979156,3.46092625930199,3.40602693512262,3.16096102791807,3.50766990055448,3.4220211346018
3.91461007960352,3.81656739992662,3.06237467867089,2.43756510442096,2.64079662478733,2.88306465568976,3.30524488399651,3.68362857876671,3.07901704468795,3.14000995782945,3.25002709881294
4.25499057125188,4.21589271062473,3.38872565976386,4.18291395163071,3.80103000608705,2.80489148264366,3.32432383518727,3.36728702990307,2.95043889234523,2.45735335321666,3.237617848907
3.28953995335213,3.57508753592018,3.34848445574649,3.40227396708688,3.06849909549427,2.9858956420326,3.1219426732232,3.15265106356153,2.99300261227696,2.99076891197141,3.27382999922882
3.82475948199292,3.61327914940564,3.30831284103998,3.45659157058596,3.25316608327531,3.03704806721498,3.24688130146952,3.43005785879074,3.08725335363062,3.14000995782945,3.58203848622291
3.68026721820985,3.11690332311651,3.10131597090604,3.468442084235,2.62972490570771,3.28511195032503,3.3601376033672,3.48804979172155,3.13363792845585,2.93765934871833,3.44895501738855
3.62138380678925,3.56653575205449,3.30037817373493,2.36683856516125,2.88680437355511,3.52371431260254,3.6056241713165,3.2814049069919,3.26418043653865,3.41829666171329,3.78123594668441
3.80882724354397,3.65245037031533,3.40752921757274,2.59352969783741,3.18783382064294,2.9858956420326,3.30524488399651,3.39835707846298,2.88363560712639,3.21136580253345,3.48423762936084
3.98902048215326,3.7384947599567,3.27316515923809,3.59352690296827,3.3563388583006,3.41050468118297,3.52735354416144,3.51548803462174,3.21609681010993,3.17203631051815,3.53070794568778
4.17966485060503,4.03702639956945,3.90619009035283,2.1597668941738,3.46569581925763,3.85218252625572,4.0068075966332,4.19140343933062,3.23167443135882,2.9876332047098,3.21000855063598
4.02804060229866,4.04118235927118,3.99174535030532,3.63087699950873,3.26513086804902,2.91103596053117,3.11795829681826,3.29633913210555,3.05603317146541,3.10060696279879,3.59742572745834
3.64904054068887,3.32102315129599,2.94095275992792,3.28498229836777,3.36014848198374,3.50000004299515,3.53965296884664,3.29633913210555,3.1026663949308,3.33630446735724,3.55029171479088
3.691548227661,3.37601899066982,3.36907097863566,3.72130487689261,3.49307335081125,3.37947045751847,3.64063663071834,3.86734213125568,2.82921128508868,2.72685106592028,3.4220211346018
4.2844002003985,4.5,3.80840360359335,4.21023707862079,4.06849878186148,3.64071324180099,3.88186886329849,4.07428633262889,3.00907522352463,3.41829666171329,3.5274909353785
3.58283741396784,3.27284621120936,2.33565640090648,4.21445356299024,3.82832799074605,3.21206546554297,3.34020697188214,3.4570738400232,3.27653086781198,3.1242157078411,3.51187602041353
3.84796604202277,3.64116936105328,3.62790323923557,3.09299784079968,3.07586018458137,3.09423493477555,3.41798627041131,3.79299587021017,3.06734874655498,3.22250216044878,3.73822006858065
3.68026721820985,3.45296240141658,2.33565640090648,4.10124390603346,3.52405942263343,3.17153195267016,3.24239629568517,3.57023653345002,3.33705217200237,3.32051020713723,2.39441086999683
3.78172485190113,3.68837899153862,3.47552627879319,3.5389646891818,3.53560707385133,3.4022583382106,3.4690273220006,3.37856803626167,3.18865858338618,3.33630446735724,3.30456459996351
3.64115430308346,3.457743672188,2.49701954900336,3.98484305124736,3.43806353753169,3.95593196053554,4.18461883373012,4.28518676806656,2.94611752952994,3.1242157078411,3.51187602041353
4.22344377483694,4.09187506675937,3.2536776155958,2.6943650076747,2.95744164294927,3.67238250693874,3.82682129912652,3.94914356060963,3.1026663949308,3.11726685585616,3.26505607999551
3.72747684942507,3.50854381486287,3.65579345108557,4.15616179290061,3.90664796542796,3.39947439056994,3.44141456764771,3.39447074969301,2.93467651652136,2.9876332047098,3.31258256810703
3.86797679283714,3.64940267753752,3.16366241239522,2.73099362760872,2.48886820485789,2.80926175720827,3.28935429696554,3.25396667465173,3.38386760988163,3.49611371375702,4.04222129283673
3.80494612333753,3.67990927564397,3.13636445383275,3.55072959130054,3.21250068457489,3.37947045751847,3.47257985209617,3.50803854837754,2.96564916618178,3.19214611151112,3.29639581498107
3.96918146809976,3.74262699335028,3.35268056867009,2.59352969783741,3.08309858346528,3.46180843290421,3.49246147465734,3.28518688368998,3.05603317146541,3.27750605956114,3.44895501738855
3.89919701886585,3.59402435250295,3.24198232808795,3.66563910225166,3.55540739917442,3.79713496240003,3.87140342998978,3.85162086147672,3.16883364364946,3.39798208109114,3.81374197098583
3.63312220875376,3.31665834790411,3.02672901990003,4.19514840794525,3.60237293537958,3.29764914992591,3.42593696124787,3.50426533265797,2.78997353799658,3.25087431652234,3.07317073567833
3.57097430980037,3.4265332979566,3.24946113384221,2.55458479559225,2.20444983881132,3.84822537391607,4.10987791675552,4.17197081515089,3.26418043653865,3.38304785302498,3.40630309753408
3.63773015050016,3.37217565296067,3.29659345032982,2.70804459663135,2.14955384120319,3.31325421560958,3.41798627041131,3.45282850440951,2.72426976943383,3.19993634962021,2.93342977870268
3.59816704392768,3.25044211504349,3.37307371963973,4.15974608678929,3.71881462166917,3.64470128118263,3.85704528047964,4.06646470412137,3.07127311528183,3.301072107162,3.25307478998112
4.06341229452623,3.86009915933685,2.64740320765695,4.09021361214509,3.71881462166917,3.28146239736715,3.35552966290053,3.37552034425345,3.10628553208361,3.33630446735724,3.55486327714765
3.53621220897883,3.21865030222895,4.24946099754176,3.89411841758533,3.82832799074605,3.54719540446135,3.53508140654194,3.37142319757989,3.22760501311789,3.21882167937491,3.37877206025848
3.58283741396784,3.46869942667686,2.4879400791554,4.0774601662488,3.60990735235252,2.95593248722519,3.2742588225446,3.4570738400232,3.13756821787455,2.94117591314469,3.237617848907
4.1989700056389,4.38360503724299,2.33565640090648,3.77063950115235,3.43806353753169,3.16916522155121,3.45359622241057,3.82817761197239,3.1262430909136,3.39798208109114,3.64428130293628
3.5518513407317,3.30102653243165,3.27715869760573,3.96106520533968,3.61731328337037,3.09704590849021,3.44141456764771,3.56631215959225,3.14532367448466,2.95155792235446,3.14889135833543
3.92655841145024,3.69209093247519,3.33996860831402,4.00057374575902,3.75846755212306,3.61343174064052,3.74622924572622,3.97271057823774,2.35095931674426,3.37150020385846,2.50000434244539
3.61779951327923,3.34427560087411,3.10131597090604,2.38279050613314,3.19064479562491,3.35231822155182,3.43374471062612,3.32817412683315,3.24322076476228,3.43770331774799,3.84592665294662
3.78581813817229,3.3122492310715,2.66402878767846,4.18291395163071,3.84416834847164,3.35542033696725,3.37478445502529,3.30481934533443,2.82921128508868,3.22977085188217,3.48423762936084
3.58672084750197,3.457743672188,2.81994797827875,2.80428016589125,3.4612108116272,3.20337929303275,3.7943355466009,3.78907975297067,3.10628553208361,3.27750605956114,3.5076717823642
4.20210571946686,3.94582063680699,2.79201430867531,4.18291395163071,3.75004924624685,3.64071324180099,3.64482119311052,3.19481716508302,3.05196798916714,3.10543250068263,3.59742572745834
3.60191637162103,3.32102315129599,3.76861644726092,3.71472453206353,4.42191684443936,3.75797229450285,3.93378666097279,4.08196958240314,3.02457417880043,3.19214611151112,3.50000004299515
3.55877803324941,3.17532928777193,3.53430426781877,2.85513264141137,2.83218363185497,3.36761185520435,3.44141456764771,3.43363968827338,3.07516234003708,3.26935771105515,3.42611828158038
3.62963388128892,3.46559731076715,3.98008573800917,3.22991066308433,3.48886367916256,3.32501532108457,3.24688130146952,3.45282850440951,3.19653715090578,3.16790014511331,3.30859208728359
4.04720376126327,3.44159704031004,3.36095309143673,2.68024048423812,2.83218363185497,2.82052877742151,3.18803867381914,3.60943355446351,3.06734874655498,3.1487838731117,3.25760659681204
3.92655841145024,3.97712125911086,2.77655744110882,4.24581323263274,3.77409937421945,3.01051806726109,3.22240754870787,3.35570516173723,2.96978139025894,3.02673098984786,3.3944038780005
3.73118879041258,3.50854381486287,3.03112919656444,3.44871162397059,2.96926309826074,3.19897017761941,3.57037345788164,4.04299514720724,3.16883364364946,3.28550433800348,3.72253621165697
3.68440338703925,2.96546215090739,2.49098770825325,3.78497395277877,3.21515692623416,3.37209686226282,3.46544549237052,3.05786486186312,3.23167443135882,3.38682983049006,3.46880652952125
3.96542596439809,3.89505432704193,3.57369327784134,4.01075298846609,3.79688726122422,3.57881182069166,3.54716690040771,3.40981165928569,2.96564916618178,3.20758930785971,3.44506868835825
3.42644689946484,3.39474147313689,2.89074231064997,3.38278312977309,2.3912551900624,3.04343485526319,3.3473462170906,3.54682778139315,3.23925860067304,2.93765934871833,3.44114726786437
3.84012786518998,3.60994268411,3.52316790365222,2.72130642859135,3.3447052794244,3.55507397722668,3.59773963837907,3.42553862591174,3.05196798916714,3.32487501056446,3.73822006858065
3.52743828618699,3.56281851608749,3.36907097863566,2.33544981252164,3.09373488415212,3.10261385569717,3.38680342998334,3.50426533265797,3.00907522352463,3.1881979559553,3.58558376650554
3.58672084750197,3.15671383480106,3.93334233561015,3.84296589701647,3.59359901218966,3.45694233855445,3.6056241713165,3.67604024749697,3.07516234003708,3.30865160614786,3.4806557996744
3.64115430308346,3.37217565296067,3.01142589748904,2.66933721873944,3.37506134016529,3.00362437265941,3.2080097386975,3.52353752946329,2.92292592960508,3.50385190324108,3.63681473903269
3.58672084750197,3.49711435533865,3.74894692166288,3.12508336525111,3.14332794165601,3.11890178812678,3.26150538390435,3.33157149194254,3.07901704468795,3.04365366617505,3.40201373578384
3.67187479390066,3.60205644666411,2.40383976804111,3.88301053670275,3.52014095030545,3.26273991924874,3.43759657059962,3.43719221822509,3.05196798916714,3.14441907215351,3.37877206025848
3.96163770199662,3.93008360819525,3.08923049062841,3.63884592832349,3.13385205978375,3.08280548820253,3.34020697188214,3.53498582084816,3.26418043653865,3.3041197987311,3.30859208728359
4.23806786624459,4.06138574504028,3.89794001518645,4.04615954366807,3.96504384310242,3.10261385569717,3.2586196974093,3.39447074969301,2.78244227139874,3.5432353706414,3.25760659681204
3.271278646421,2.70394188521816,3.48793553407496,3.98838833193659,3.71548029089568,3.30465404799393,3.50000004299515,3.52714764505261,3.28457358364809,3.35963710243279,3.53070794568778
3.62963388128892,3.36829799930719,3.39634505413427,2.6427784492768,2.00035627736295,3.51630838205771,3.64482119311052,3.90627896775131,3.29247006031155,3.02384530674733,2.72253775458174
3.91034927278231,3.83223776281284,3.46598096307144,2.88301127358368,3.05339170005684,3.35542033696725,3.65248714597741,3.81651799995593,3.18865858338618,2.99076891197141,3.39876868199746
3.68026721820985,3.57870165736774,3.43255721603681,4.31595491013261,3.90285970305434,2.8676609271247,3.0625320035732,3.39447074969301,2.69275295949621,2.97160579449274,3.44506868835825
4.33324876770019,4.1989700056389,3.4848663030008,3.06580087142574,3.50816883046917,3.4022583382106,3.72696691110065,4.21490093181978,3.10628553208361,3.04365366617505,3.52343586945997
3.80882724354397,3.70394020433875,3.3442474045226,2.51914367221671,2.98484069598779,3.4064010819953,3.50413227584305,3.54268503699543,2.95386528802115,3.15738403637404,3.29639581498107
3.66868534669734,3.50429293853464,3.36095309143673,2.55458479559225,2.69139620791134,3.59779545234996,3.78149832257764,3.93756168836053,3.50000004299515,3.68344424871413,3.70679918379771
4.00060235446581,3.73095619059626,3.2536776155958,2.9339135428863,3.16763045238445,3.27406997649746,3.39849872112789,3.36728702990307,3.04372165688848,3.25768691445308,3.40630309753408
2.33556198282497,2.5628217355073,3.24198232808795,3.90708339433981,3.18783382064294,3.64865303217617,3.84968418112252,4.05081656975541,3.30405192699542,3.25429397364326,3.46880652952125
3.64455166932831,3.28244426461477,3.20663612523377,3.80427910697968,3.53179187150418,2.80489148264366,3.10164486876302,3.52714764505261,2.96978139025894,3.36758173225174,3.69102470215066
3.61418539174808,3.3643854113923,3.26147484867309,3.22991066308433,3.1401922310679,3.38383526141537,3.37144799052752,3.7775191444564,2.94611752952994,3.00309012418566,3.02715792606339
3.65678612452258,3.49274955082979,2.71766578022853,3.49562974806175,3.32459546965272,3.33322528752231,3.60169979737254,3.9181294838622,2.95811061428112,3.27426504274277,3.34325137431367
3.66868534669734,3.56653575205449,2.78896663158972,3.8404912779912,3.45363131076207,3.9822608986504,4.20800957372935,4.35942383039106,2.84043394116554,3.60133674468925,3.51187602041353
3.80882724354397,3.7075220345241,3.32017455653625,3.24969969878109,3.37871089381655,3.33646630477331,3.39849872112789,3.31195859002395,3.05196798916714,3.07820288289606,3.35180315596194
3.61779951327923,3.41444480183609,3.41119417054644,4.05381925677034,3.55902152057386,3.64865303217617,3.76602563679877,3.95696403871565,3.19261573259399,3.10060696279879,3.28946912498459
4.15251260481431,4.03702639956945,3.03461751841366,3.24581337124219,3.1401922310679,3.80103000608705,4.07375438514716,4.10556669089772,2.2471608831466,2.90083278772201,3.52343586945997
4.15251260481431,4.16300785891272,3.30037817373493,3.56218417392024,3.18783382064294,3.24317380811561,3.32057450871946,3.34380594319188,2.68011815419728,3.05457987236708,3.31258256810703
3.99257820984314,3.87551221998113,2.57369634000449,3.12508336525111,3.11758446530904,3.19897017761941,3.22710266658065,3.18386141716137,3.13756821787455,3.25087431652234,3.25760659681204
3.57496479196285,3.1692123684962,3.30459693156735,3.53094054576241,2.66401588291667,3.19897017761941,3.16888833656695,3.44159240142893,3.11813603441128,3.32776069751771,3.53864773552494
3.60931929680657,3.27284621120936,3.04236528343523,4.08600393967481,3.59359901218966,3.30983455798047,3.35204133642269,3.40602693512262,3.36441834532791,3.28866285556428,2.60895594775078
3.80882724354397,3.53187645508744,2.7301003297735,3.61448658518419,3.28587034237939,3.71153462766155,3.76961116351442,3.64042675353766,3.19653715090578,3.31313661269678,3.4220211346018
4.0123672582703,3.87125141318508,3.38486524025103,3.64277622154093,3.36392497811022,3.54320186449293,3.48821613888653,3.32014203525966,2.9108485487436,3.15950772795636,3.45662487454848
